state,year,quarter,district,registered_users
Arunachal Pradesh,2023,2,Unknown,34286
Arunachal Pradesh,2023,2,Unknown,32826
Arunachal Pradesh,2023,2,Unknown,24522
Arunachal Pradesh,2023,2,Unknown,19674
Arunachal Pradesh,2023,2,Unknown,18396
Arunachal Pradesh,2023,2,Unknown,17877
Arunachal Pradesh,2023,2,Unknown,14441
Arunachal Pradesh,2023,2,Unknown,13816
Arunachal Pradesh,2023,3,Unknown,147681
Arunachal Pradesh,2023,3,Unknown,36577
Arunachal Pradesh,2023,3,Unknown,35843
Arunachal Pradesh,2023,3,Unknown,34293
Arunachal Pradesh,2023,3,Unknown,25647
Arunachal Pradesh,2023,3,Unknown,20501
Arunachal Pradesh,2023,3,Unknown,19174
Arunachal Pradesh,2023,3,Unknown,18704
Arunachal Pradesh,2023,3,Unknown,15073
Arunachal Pradesh,2023,3,Unknown,14442
Arunachal Pradesh,2023,4,Unknown,153071
Arunachal Pradesh,2023,4,Unknown,37896
Arunachal Pradesh,2023,4,Unknown,37357
Arunachal Pradesh,2023,4,Unknown,35633
Arunachal Pradesh,2023,4,Unknown,26708
Arunachal Pradesh,2023,4,Unknown,21219
Arunachal Pradesh,2023,4,Unknown,19949
Arunachal Pradesh,2023,4,Unknown,19452
Arunachal Pradesh,2023,4,Unknown,15725
Arunachal Pradesh,2023,4,Unknown,15092
Arunachal Pradesh,2024,1,Unknown,159264
Arunachal Pradesh,2024,1,Unknown,39484
Arunachal Pradesh,2024,1,Unknown,39144
Arunachal Pradesh,2024,1,Unknown,37296
Arunachal Pradesh,2024,1,Unknown,27954
Arunachal Pradesh,2024,1,Unknown,22104
Arunachal Pradesh,2024,1,Unknown,20794
Arunachal Pradesh,2024,1,Unknown,20361
Arunachal Pradesh,2024,1,Unknown,16456
Arunachal Pradesh,2024,1,Unknown,15784
Arunachal Pradesh,2024,2,Unknown,165311
Arunachal Pradesh,2024,2,Unknown,40932
Arunachal Pradesh,2024,2,Unknown,40721
Arunachal Pradesh,2024,2,Unknown,38672
Arunachal Pradesh,2024,2,Unknown,28987
Arunachal Pradesh,2024,2,Unknown,22929
Arunachal Pradesh,2024,2,Unknown,21620
Arunachal Pradesh,2024,2,Unknown,21156
Arunachal Pradesh,2024,2,Unknown,17096
Arunachal Pradesh,2024,2,Unknown,16421
Arunachal Pradesh,2024,3,Unknown,176072
Arunachal Pradesh,2024,3,Unknown,53069
Arunachal Pradesh,2024,3,Unknown,52957
Arunachal Pradesh,2024,3,Unknown,50287
Arunachal Pradesh,2024,3,Unknown,47059
Arunachal Pradesh,2024,3,Unknown,37104
Arunachal Pradesh,2024,3,Unknown,30404
Arunachal Pradesh,2024,3,Unknown,30153
Arunachal Pradesh,2024,3,Unknown,26089
Arunachal Pradesh,2024,3,Unknown,25867
Arunachal Pradesh,2024,4,Unknown,181946
Arunachal Pradesh,2024,4,Unknown,55084
Arunachal Pradesh,2024,4,Unknown,54415
Arunachal Pradesh,2024,4,Unknown,52187
Arunachal Pradesh,2024,4,Unknown,49057
Arunachal Pradesh,2024,4,Unknown,38550
Arunachal Pradesh,2024,4,Unknown,31241
Arunachal Pradesh,2024,4,Unknown,30390
Arunachal Pradesh,2024,4,Unknown,26973
Arunachal Pradesh,2024,4,Unknown,26789
Assam,2018,1,Unknown,87336
Assam,2018,1,Unknown,21182
Assam,2018,1,Unknown,20485
Assam,2018,1,Unknown,19619
Assam,2018,1,Unknown,19567
Assam,2018,1,Unknown,18986
Assam,2018,1,Unknown,16442
Assam,2018,1,Unknown,15998
Assam,2018,1,Unknown,15241
Assam,2018,1,Unknown,11421
Assam,2018,2,Unknown,124720
Assam,2018,2,Unknown,30527
Assam,2018,2,Unknown,29882
Assam,2018,2,Unknown,29412
Assam,2018,2,Unknown,29381
Assam,2018,2,Unknown,28409
Assam,2018,2,Unknown,23900
Assam,2018,2,Unknown,23683
Assam,2018,2,Unknown,23595
Assam,2018,2,Unknown,16701
Assam,2018,3,Unknown,164101
Assam,2018,3,Unknown,41158
Assam,2018,3,Unknown,40888
Assam,2018,3,Unknown,40711
Assam,2018,3,Unknown,40687
Assam,2018,3,Unknown,38797
Assam,2018,3,Unknown,33197
Assam,2018,3,Unknown,32870
Assam,2018,3,Unknown,32134
Assam,2018,3,Unknown,22705
Assam,2018,4,Unknown,214212
Assam,2018,4,Unknown,55068
Assam,2018,4,Unknown,54395
Assam,2018,4,Unknown,53209
Assam,2018,4,Unknown,52539
Assam,2018,4,Unknown,51420
Assam,2018,4,Unknown,44868
Assam,2018,4,Unknown,42624
Assam,2018,4,Unknown,41100
Assam,2018,4,Unknown,30132
Assam,2019,1,Unknown,255112
Assam,2019,1,Unknown,67729
Assam,2019,1,Unknown,66306
Assam,2019,1,Unknown,64241
Assam,2019,1,Unknown,62656
Assam,2019,1,Unknown,62218
Assam,2019,1,Unknown,54910
Assam,2019,1,Unknown,51108
Assam,2019,1,Unknown,48594
Assam,2019,1,Unknown,36652
Assam,2019,2,Unknown,299219
Assam,2019,2,Unknown,80544
Assam,2019,2,Unknown,79322
Assam,2019,2,Unknown,76533
Assam,2019,2,Unknown,74342
Assam,2019,2,Unknown,73717
Assam,2019,2,Unknown,65883
Assam,2019,2,Unknown,60548
Assam,2019,2,Unknown,56713
Assam,2019,2,Unknown,43396
Assam,2019,3,Unknown,340588
Assam,2019,3,Unknown,100993
Assam,2019,3,Unknown,92001
Assam,2019,3,Unknown,88048
Assam,2019,3,Unknown,84029
Assam,2019,3,Unknown,83930
Assam,2019,3,Unknown,75174
Assam,2019,3,Unknown,68999
Assam,2019,3,Unknown,63858
Assam,2019,3,Unknown,48953
Assam,2019,4,Unknown,373761
Assam,2019,4,Unknown,114296
Assam,2019,4,Unknown,103248
Assam,2019,4,Unknown,98890
Assam,2019,4,Unknown,93662
Assam,2019,4,Unknown,93614
Assam,2019,4,Unknown,84609
Assam,2019,4,Unknown,76944
Assam,2019,4,Unknown,70809
Assam,2019,4,Unknown,54950
Assam,2020,1,Unknown,412013
Assam,2020,1,Unknown,129371
Assam,2020,1,Unknown,116286
Assam,2020,1,Unknown,111470
Assam,2020,1,Unknown,105050
Assam,2020,1,Unknown,104663
Assam,2020,1,Unknown,95973
Assam,2020,1,Unknown,86763
Assam,2020,1,Unknown,78731
Assam,2020,1,Unknown,62477
Assam,2020,2,Unknown,457023
Assam,2020,2,Unknown,151932
Assam,2020,2,Unknown,135525
Assam,2020,2,Unknown,129067
Assam,2020,2,Unknown,121435
Assam,2020,2,Unknown,121028
Assam,2020,2,Unknown,112992
Assam,2020,2,Unknown,101864
Assam,2020,2,Unknown,90601
Assam,2020,2,Unknown,76285
Assam,2020,3,Unknown,499403
Assam,2020,3,Unknown,168903
Assam,2020,3,Unknown,150166
Assam,2020,3,Unknown,143851
Assam,2020,3,Unknown,134339
Assam,2020,3,Unknown,134006
Assam,2020,3,Unknown,124944
Assam,2020,3,Unknown,113239
Assam,2020,3,Unknown,99517
Assam,2020,3,Unknown,84816
Assam,2020,4,Unknown,546458
Assam,2020,4,Unknown,185101
Assam,2020,4,Unknown,164341
Assam,2020,4,Unknown,158821
Assam,2020,4,Unknown,147001
Assam,2020,4,Unknown,146796
Assam,2020,4,Unknown,136799
Assam,2020,4,Unknown,124067
Assam,2020,4,Unknown,108380
Assam,2020,4,Unknown,93699
Assam,2021,1,Unknown,589688
Assam,2021,1,Unknown,200243
Assam,2021,1,Unknown,177789
Assam,2021,1,Unknown,172056
Assam,2021,1,Unknown,158555
Assam,2021,1,Unknown,158509
Assam,2021,1,Unknown,147671
Assam,2021,1,Unknown,134067
Assam,2021,1,Unknown,116616
Assam,2021,1,Unknown,101643
Assam,2021,2,Unknown,630676
Assam,2021,2,Unknown,215750
Assam,2021,2,Unknown,191700
Assam,2021,2,Unknown,185350
Assam,2021,2,Unknown,170604
Assam,2021,2,Unknown,170519
Assam,2021,2,Unknown,159018
Assam,2021,2,Unknown,144571
Assam,2021,2,Unknown,125247
Assam,2021,2,Unknown,109873
Assam,2021,3,Unknown,677223
Assam,2021,3,Unknown,233909
Assam,2021,3,Unknown,207997
Assam,2021,3,Unknown,200721
Assam,2021,3,Unknown,184448
Assam,2021,3,Unknown,184280
Assam,2021,3,Unknown,172652
Assam,2021,3,Unknown,156657
Assam,2021,3,Unknown,135179
Assam,2021,3,Unknown,119554
Assam,2021,4,Unknown,723960
Assam,2021,4,Unknown,251340
Assam,2021,4,Unknown,223375
Assam,2021,4,Unknown,215876
Assam,2021,4,Unknown,198091
Assam,2021,4,Unknown,197521
Assam,2021,4,Unknown,185421
Assam,2021,4,Unknown,168240
Assam,2021,4,Unknown,145111
Assam,2021,4,Unknown,128621
Assam,2022,1,Unknown,767859
Assam,2022,1,Unknown,268636
Assam,2022,1,Unknown,238871
Assam,2022,1,Unknown,230089
Assam,2022,1,Unknown,211236
Assam,2022,1,Unknown,210525
Assam,2022,1,Unknown,198189
Assam,2022,1,Unknown,179301
Assam,2022,1,Unknown,154589
Assam,2022,1,Unknown,137698
Assam,2022,2,Unknown,810057
Assam,2022,2,Unknown,284558
Assam,2022,2,Unknown,253194
Assam,2022,2,Unknown,243727
Assam,2022,2,Unknown,223514
Assam,2022,2,Unknown,222494
Assam,2022,2,Unknown,210048
Assam,2022,2,Unknown,189633
Assam,2022,2,Unknown,163307
Assam,2022,2,Unknown,146304
Assam,2022,3,Unknown,854019
Assam,2022,3,Unknown,300653
Assam,2022,3,Unknown,267667
Assam,2022,3,Unknown,257370
Assam,2022,3,Unknown,235752
Assam,2022,3,Unknown,234149
Assam,2022,3,Unknown,221721
Assam,2022,3,Unknown,199942
Assam,2022,3,Unknown,171824
Assam,2022,3,Unknown,154896
Assam,2022,4,Unknown,897245
Assam,2022,4,Unknown,314901
Assam,2022,4,Unknown,280479
Assam,2022,4,Unknown,269556
Assam,2022,4,Unknown,246327
Assam,2022,4,Unknown,244755
Assam,2022,4,Unknown,231849
Assam,2022,4,Unknown,209247
Assam,2022,4,Unknown,179437
Assam,2022,4,Unknown,162126
Assam,2023,1,Unknown,938802
Assam,2023,1,Unknown,330283
Assam,2023,1,Unknown,294210
Assam,2023,1,Unknown,282643
Assam,2023,1,Unknown,258067
Assam,2023,1,Unknown,256050
Assam,2023,1,Unknown,242982
Assam,2023,1,Unknown,219077
Assam,2023,1,Unknown,187799
Assam,2023,1,Unknown,170279
Assam,2023,2,Unknown,975409
Assam,2023,2,Unknown,345756
Assam,2023,2,Unknown,307888
Assam,2023,2,Unknown,295315
Assam,2023,2,Unknown,269578
Assam,2023,2,Unknown,267326
Assam,2023,2,Unknown,254290
Assam,2023,2,Unknown,228972
Assam,2023,2,Unknown,196116
Assam,2023,2,Unknown,178594
Assam,2023,3,Unknown,1014178
Assam,2023,3,Unknown,360999
Assam,2023,3,Unknown,321557
Assam,2023,3,Unknown,308182
Assam,2023,3,Unknown,281112
Assam,2023,3,Unknown,278740
Assam,2023,3,Unknown,265357
Assam,2023,3,Unknown,239058
Assam,2023,3,Unknown,204393
Assam,2023,3,Unknown,186435
Assam,2023,4,Unknown,1050970
Assam,2023,4,Unknown,375835
Assam,2023,4,Unknown,334209
Assam,2023,4,Unknown,320070
Assam,2023,4,Unknown,291996
Assam,2023,4,Unknown,289409
Assam,2023,4,Unknown,276067
Assam,2023,4,Unknown,248429
Assam,2023,4,Unknown,212335
Assam,2023,4,Unknown,193881
Assam,2024,1,Unknown,1092571
Assam,2024,1,Unknown,392625
Assam,2024,1,Unknown,348707
Assam,2024,1,Unknown,334056
Assam,2024,1,Unknown,304871
Assam,2024,1,Unknown,302007
Assam,2024,1,Unknown,288710
Assam,2024,1,Unknown,259521
Assam,2024,1,Unknown,221581
Assam,2024,1,Unknown,202576
Assam,2024,2,Unknown,1134211
Assam,2024,2,Unknown,408632
Assam,2024,2,Unknown,362595
Assam,2024,2,Unknown,347107
Assam,2024,2,Unknown,316789
Assam,2024,2,Unknown,313699
Assam,2024,2,Unknown,300373
Assam,2024,2,Unknown,269522
Assam,2024,2,Unknown,230436
Assam,2024,2,Unknown,210719
Assam,2024,3,Unknown,1334268
Assam,2024,3,Unknown,558602
Assam,2024,3,Unknown,540352
Assam,2024,3,Unknown,503346
Assam,2024,3,Unknown,503200
Assam,2024,3,Unknown,457560
Assam,2024,3,Unknown,373759
Assam,2024,3,Unknown,360775
Assam,2024,3,Unknown,350819
Assam,2024,3,Unknown,350223
Assam,2024,4,Unknown,1380871
Assam,2024,4,Unknown,580140
Assam,2024,4,Unknown,558059
Assam,2024,4,Unknown,522779
Assam,2024,4,Unknown,522595
Assam,2024,4,Unknown,473943
Assam,2024,4,Unknown,387487
Assam,2024,4,Unknown,374004
Assam,2024,4,Unknown,363792
Assam,2024,4,Unknown,363224
Bihar,2018,1,Unknown,425009
Bihar,2018,1,Unknown,125298
Bihar,2018,1,Unknown,91015
Bihar,2018,1,Unknown,87561
Bihar,2018,1,Unknown,76068
Bihar,2018,1,Unknown,76063
Bihar,2018,1,Unknown,75201
Bihar,2018,1,Unknown,74414
Bihar,2018,1,Unknown,67921
Bihar,2018,1,Unknown,67656
Bihar,2018,2,Unknown,568657
Bihar,2018,2,Unknown,172315
Bihar,2018,2,Unknown,126422
Bihar,2018,2,Unknown,125890
Bihar,2018,2,Unknown,107143
Bihar,2018,2,Unknown,106461
Bihar,2018,2,Unknown,105558
Bihar,2018,2,Unknown,104076
Bihar,2018,2,Unknown,97301
Bihar,2018,2,Unknown,96694
Bihar,2018,3,Unknown,684421
Bihar,2018,3,Unknown,211519
Bihar,2018,3,Unknown,162122
Bihar,2018,3,Unknown,160375
Bihar,2018,3,Unknown,134680
Bihar,2018,3,Unknown,132803
Bihar,2018,3,Unknown,131270
Bihar,2018,3,Unknown,128472
Bihar,2018,3,Unknown,124955
Bihar,2018,3,Unknown,123407
Bihar,2018,4,Unknown,826399
Bihar,2018,4,Unknown,260789
Bihar,2018,4,Unknown,206934
Bihar,2018,4,Unknown,203926
Bihar,2018,4,Unknown,169774
Bihar,2018,4,Unknown,167302
Bihar,2018,4,Unknown,164162
Bihar,2018,4,Unknown,161486
Bihar,2018,4,Unknown,161063
Bihar,2018,4,Unknown,160167
Bihar,2019,1,Unknown,964432
Bihar,2019,1,Unknown,309416
Bihar,2019,1,Unknown,252394
Bihar,2019,1,Unknown,245773
Bihar,2019,1,Unknown,204544
Bihar,2019,1,Unknown,202521
Bihar,2019,1,Unknown,197928
Bihar,2019,1,Unknown,197074
Bihar,2019,1,Unknown,195057
Bihar,2019,1,Unknown,195036
Bihar,2019,2,Unknown,1076012
Bihar,2019,2,Unknown,353459
Bihar,2019,2,Unknown,292711
Bihar,2019,2,Unknown,281107
Bihar,2019,2,Unknown,234046
Bihar,2019,2,Unknown,232722
Bihar,2019,2,Unknown,230068
Bihar,2019,2,Unknown,227901
Bihar,2019,2,Unknown,226202
Bihar,2019,2,Unknown,223725
Bihar,2019,3,Unknown,1180262
Bihar,2019,3,Unknown,396343
Bihar,2019,3,Unknown,330361
Bihar,2019,3,Unknown,315649
Bihar,2019,3,Unknown,262875
Bihar,2019,3,Unknown,262421
Bihar,2019,3,Unknown,260966
Bihar,2019,3,Unknown,256491
Bihar,2019,3,Unknown,255761
Bihar,2019,3,Unknown,249214
Bihar,2019,4,Unknown,1289426
Bihar,2019,4,Unknown,445815
Bihar,2019,4,Unknown,378861
Bihar,2019,4,Unknown,356225
Bihar,2019,4,Unknown,297942
Bihar,2019,4,Unknown,297022
Bihar,2019,4,Unknown,296008
Bihar,2019,4,Unknown,293867
Bihar,2019,4,Unknown,291613
Bihar,2019,4,Unknown,279580
Bihar,2020,1,Unknown,1397342
Bihar,2020,1,Unknown,498548
Bihar,2020,1,Unknown,431458
Bihar,2020,1,Unknown,398678
Bihar,2020,1,Unknown,335039
Bihar,2020,1,Unknown,334935
Bihar,2020,1,Unknown,334931
Bihar,2020,1,Unknown,332707
Bihar,2020,1,Unknown,328630
Bihar,2020,1,Unknown,312949
Bihar,2020,2,Unknown,1506233
Bihar,2020,2,Unknown,558435
Bihar,2020,2,Unknown,505364
Bihar,2020,2,Unknown,447895
Bihar,2020,2,Unknown,390547
Bihar,2020,2,Unknown,381913
Bihar,2020,2,Unknown,381281
Bihar,2020,2,Unknown,379555
Bihar,2020,2,Unknown,379217
Bihar,2020,2,Unknown,352316
Bihar,2020,3,Unknown,1625305
Bihar,2020,3,Unknown,617383
Bihar,2020,3,Unknown,570592
Bihar,2020,3,Unknown,493207
Bihar,2020,3,Unknown,435319
Bihar,2020,3,Unknown,425154
Bihar,2020,3,Unknown,424821
Bihar,2020,3,Unknown,424696
Bihar,2020,3,Unknown,424611
Bihar,2020,3,Unknown,391002
Bihar,2020,4,Unknown,1752007
Bihar,2020,4,Unknown,673397
Bihar,2020,4,Unknown,627214
Bihar,2020,4,Unknown,538319
Bihar,2020,4,Unknown,476717
Bihar,2020,4,Unknown,467918
Bihar,2020,4,Unknown,467849
Bihar,2020,4,Unknown,467317
Bihar,2020,4,Unknown,466536
Bihar,2020,4,Unknown,428157
Bihar,2021,1,Unknown,1881439
Bihar,2021,1,Unknown,728384
Bihar,2021,1,Unknown,681660
Bihar,2021,1,Unknown,581376
Bihar,2021,1,Unknown,517219
Bihar,2021,1,Unknown,507177
Bihar,2021,1,Unknown,506381
Bihar,2021,1,Unknown,506293
Bihar,2021,1,Unknown,505806
Bihar,2021,1,Unknown,463655
Bihar,2021,2,Unknown,2010353
Bihar,2021,2,Unknown,781251
Bihar,2021,2,Unknown,733817
Bihar,2021,2,Unknown,624010
Bihar,2021,2,Unknown,556408
Bihar,2021,2,Unknown,544975
Bihar,2021,2,Unknown,543782
Bihar,2021,2,Unknown,543496
Bihar,2021,2,Unknown,543493
Bihar,2021,2,Unknown,497933
Bihar,2021,3,Unknown,2156402
Bihar,2021,3,Unknown,842701
Bihar,2021,3,Unknown,794120
Bihar,2021,3,Unknown,673356
Bihar,2021,3,Unknown,602251
Bihar,2021,3,Unknown,588276
Bihar,2021,3,Unknown,587337
Bihar,2021,3,Unknown,586990
Bihar,2021,3,Unknown,586251
Bihar,2021,3,Unknown,536933
Bihar,2021,4,Unknown,2303852
Bihar,2021,4,Unknown,903775
Bihar,2021,4,Unknown,853893
Bihar,2021,4,Unknown,721905
Bihar,2021,4,Unknown,647450
Bihar,2021,4,Unknown,631469
Bihar,2021,4,Unknown,630218
Bihar,2021,4,Unknown,629986
Bihar,2021,4,Unknown,628529
Bihar,2021,4,Unknown,576156
Bihar,2022,1,Unknown,2443356
Bihar,2022,1,Unknown,962924
Bihar,2022,1,Unknown,912427
Bihar,2022,1,Unknown,769265
Bihar,2022,1,Unknown,692182
Bihar,2022,1,Unknown,673849
Bihar,2022,1,Unknown,672508
Bihar,2022,1,Unknown,672303
Bihar,2022,1,Unknown,669850
Bihar,2022,1,Unknown,614159
Bihar,2022,2,Unknown,2577123
Bihar,2022,2,Unknown,1018560
Bihar,2022,2,Unknown,967838
Bihar,2022,2,Unknown,814180
Bihar,2022,2,Unknown,734476
Bihar,2022,2,Unknown,714109
Bihar,2022,2,Unknown,712626
Bihar,2022,2,Unknown,711897
Bihar,2022,2,Unknown,708828
Bihar,2022,2,Unknown,650319
Bihar,2022,3,Unknown,2716533
Bihar,2022,3,Unknown,1077200
Bihar,2022,3,Unknown,1025772
Bihar,2022,3,Unknown,859903
Bihar,2022,3,Unknown,777977
Bihar,2022,3,Unknown,756293
Bihar,2022,3,Unknown,754322
Bihar,2022,3,Unknown,753153
Bihar,2022,3,Unknown,749430
Bihar,2022,3,Unknown,688248
Bihar,2022,4,Unknown,2854738
Bihar,2022,4,Unknown,1132096
Bihar,2022,4,Unknown,1079466
Bihar,2022,4,Unknown,902593
Bihar,2022,4,Unknown,817644
Bihar,2022,4,Unknown,795553
Bihar,2022,4,Unknown,793296
Bihar,2022,4,Unknown,790218
Bihar,2022,4,Unknown,787306
Bihar,2022,4,Unknown,723338
Bihar,2023,1,Unknown,2988174
Bihar,2023,1,Unknown,1186500
Bihar,2023,1,Unknown,1133269
Bihar,2023,1,Unknown,946050
Bihar,2023,1,Unknown,858644
Bihar,2023,1,Unknown,834739
Bihar,2023,1,Unknown,832148
Bihar,2023,1,Unknown,828561
Bihar,2023,1,Unknown,824935
Bihar,2023,1,Unknown,758603
Bihar,2023,2,Unknown,3102247
Bihar,2023,2,Unknown,1236642
Bihar,2023,2,Unknown,1183746
Bihar,2023,2,Unknown,987115
Bihar,2023,2,Unknown,896967
Bihar,2023,2,Unknown,871017
Bihar,2023,2,Unknown,868715
Bihar,2023,2,Unknown,865373
Bihar,2023,2,Unknown,860625
Bihar,2023,2,Unknown,791100
Bihar,2023,3,Unknown,3224750
Bihar,2023,3,Unknown,1287940
Bihar,2023,3,Unknown,1234014
Bihar,2023,3,Unknown,1028527
Bihar,2023,3,Unknown,934834
Bihar,2023,3,Unknown,908065
Bihar,2023,3,Unknown,905652
Bihar,2023,3,Unknown,901607
Bihar,2023,3,Unknown,896190
Bihar,2023,3,Unknown,824848
Bihar,2023,4,Unknown,3335655
Bihar,2023,4,Unknown,1336058
Bihar,2023,4,Unknown,1280593
Bihar,2023,4,Unknown,1066119
Bihar,2023,4,Unknown,969579
Bihar,2023,4,Unknown,942850
Bihar,2023,4,Unknown,939833
Bihar,2023,4,Unknown,935884
Bihar,2023,4,Unknown,929423
Bihar,2023,4,Unknown,855913
Bihar,2024,1,Unknown,3464540
Bihar,2024,1,Unknown,1391427
Bihar,2024,1,Unknown,1335289
Bihar,2024,1,Unknown,1110224
Bihar,2024,1,Unknown,1011106
Bihar,2024,1,Unknown,983188
Bihar,2024,1,Unknown,980091
Bihar,2024,1,Unknown,975263
Bihar,2024,1,Unknown,967610
Bihar,2024,1,Unknown,891651
Bihar,2024,2,Unknown,3591041
Bihar,2024,2,Unknown,1444988
Bihar,2024,2,Unknown,1386400
Bihar,2024,2,Unknown,1152573
Bihar,2024,2,Unknown,1049701
Bihar,2024,2,Unknown,1021494
Bihar,2024,2,Unknown,1018329
Bihar,2024,2,Unknown,1012965
Bihar,2024,2,Unknown,1005036
Bihar,2024,2,Unknown,926039
Bihar,2024,3,Unknown,3685436
Bihar,2024,3,Unknown,1639344
Bihar,2024,3,Unknown,1628560
Bihar,2024,3,Unknown,1346892
Bihar,2024,3,Unknown,1207481
Bihar,2024,3,Unknown,1189767
Bihar,2024,3,Unknown,1116870
Bihar,2024,3,Unknown,1102559
Bihar,2024,3,Unknown,1081298
Bihar,2024,3,Unknown,1052571
Bihar,2024,4,Unknown,3796825
Bihar,2024,4,Unknown,1719763
Bihar,2024,4,Unknown,1716695
Bihar,2024,4,Unknown,1401871
Bihar,2024,4,Unknown,1275889
Bihar,2024,4,Unknown,1250419
Bihar,2024,4,Unknown,1166480
Bihar,2024,4,Unknown,1166330
Bihar,2024,4,Unknown,1134617
Bihar,2024,4,Unknown,1097072
Chandigarh,2018,1,Unknown,86268
Chandigarh,2018,2,Unknown,115219
Chandigarh,2018,3,Unknown,143893
Chandigarh,2018,4,Unknown,177747
Chandigarh,2019,1,Unknown,209175
Chandigarh,2019,2,Unknown,240439
Chandigarh,2019,3,Unknown,267337
Chandigarh,2019,4,Unknown,289590
Chandigarh,2020,1,Unknown,312887
Chandigarh,2020,2,Unknown,336351
Chandigarh,2020,3,Unknown,362588
Chandigarh,2020,4,Unknown,391402
Chandigarh,2021,1,Unknown,419998
Chandigarh,2021,2,Unknown,448572
Chandigarh,2021,3,Unknown,480463
Chandigarh,2021,4,Unknown,512092
Chandigarh,2022,1,Unknown,541549
Chandigarh,2022,2,Unknown,569582
Chandigarh,2022,3,Unknown,598698
Chandigarh,2022,4,Unknown,627563
Chandigarh,2023,1,Unknown,654522
Chandigarh,2023,2,Unknown,678662
Chandigarh,2023,3,Unknown,704144
Chandigarh,2023,4,Unknown,727594
Chandigarh,2024,1,Unknown,754849
Chandigarh,2024,2,Unknown,782791
Chandigarh,2024,3,Unknown,700398
Chandigarh,2024,4,Unknown,721216
Chhattisgarh,2018,1,Unknown,135308
Chhattisgarh,2018,1,Unknown,91516
Chhattisgarh,2018,1,Unknown,68704
Chhattisgarh,2018,1,Unknown,51628
Chhattisgarh,2018,1,Unknown,42297
Chhattisgarh,2018,1,Unknown,39075
Chhattisgarh,2018,1,Unknown,26295
Chhattisgarh,2018,1,Unknown,22001
Chhattisgarh,2018,1,Unknown,21747
Chhattisgarh,2018,1,Unknown,19608
Chhattisgarh,2018,2,Unknown,185747
Chhattisgarh,2018,2,Unknown,124515
Chhattisgarh,2018,2,Unknown,94888
Chhattisgarh,2018,2,Unknown,70970
Chhattisgarh,2018,2,Unknown,60185
Chhattisgarh,2018,2,Unknown,54105
Chhattisgarh,2018,2,Unknown,38120
Chhattisgarh,2018,2,Unknown,32314
Chhattisgarh,2018,2,Unknown,30374
Chhattisgarh,2018,2,Unknown,28208
Chhattisgarh,2018,3,Unknown,231146
Chhattisgarh,2018,3,Unknown,150753
Chhattisgarh,2018,3,Unknown,119415
Chhattisgarh,2018,3,Unknown,89911
Chhattisgarh,2018,3,Unknown,77834
Chhattisgarh,2018,3,Unknown,68746
Chhattisgarh,2018,3,Unknown,50271
Chhattisgarh,2018,3,Unknown,43335
Chhattisgarh,2018,3,Unknown,40025
Chhattisgarh,2018,3,Unknown,36628
Chhattisgarh,2018,4,Unknown,289198
Chhattisgarh,2018,4,Unknown,185746
Chhattisgarh,2018,4,Unknown,153972
Chhattisgarh,2018,4,Unknown,116785
Chhattisgarh,2018,4,Unknown,107156
Chhattisgarh,2018,4,Unknown,88680
Chhattisgarh,2018,4,Unknown,64828
Chhattisgarh,2018,4,Unknown,60270
Chhattisgarh,2018,4,Unknown,51776
Chhattisgarh,2018,4,Unknown,47626
Chhattisgarh,2019,1,Unknown,351495
Chhattisgarh,2019,1,Unknown,224058
Chhattisgarh,2019,1,Unknown,184636
Chhattisgarh,2019,1,Unknown,139059
Chhattisgarh,2019,1,Unknown,130114
Chhattisgarh,2019,1,Unknown,105570
Chhattisgarh,2019,1,Unknown,78320
Chhattisgarh,2019,1,Unknown,73454
Chhattisgarh,2019,1,Unknown,62300
Chhattisgarh,2019,1,Unknown,56953
Chhattisgarh,2019,2,Unknown,405792
Chhattisgarh,2019,2,Unknown,257557
Chhattisgarh,2019,2,Unknown,209039
Chhattisgarh,2019,2,Unknown,156178
Chhattisgarh,2019,2,Unknown,147327
Chhattisgarh,2019,2,Unknown,119540
Chhattisgarh,2019,2,Unknown,91198
Chhattisgarh,2019,2,Unknown,84458
Chhattisgarh,2019,2,Unknown,71076
Chhattisgarh,2019,2,Unknown,65492
Chhattisgarh,2019,3,Unknown,455785
Chhattisgarh,2019,3,Unknown,289803
Chhattisgarh,2019,3,Unknown,230364
Chhattisgarh,2019,3,Unknown,170447
Chhattisgarh,2019,3,Unknown,161232
Chhattisgarh,2019,3,Unknown,131850
Chhattisgarh,2019,3,Unknown,101617
Chhattisgarh,2019,3,Unknown,93416
Chhattisgarh,2019,3,Unknown,79170
Chhattisgarh,2019,3,Unknown,72039
Chhattisgarh,2019,4,Unknown,506122
Chhattisgarh,2019,4,Unknown,321390
Chhattisgarh,2019,4,Unknown,257350
Chhattisgarh,2019,4,Unknown,189764
Chhattisgarh,2019,4,Unknown,180195
Chhattisgarh,2019,4,Unknown,147812
Chhattisgarh,2019,4,Unknown,113965
Chhattisgarh,2019,4,Unknown,104742
Chhattisgarh,2019,4,Unknown,89297
Chhattisgarh,2019,4,Unknown,80893
Chhattisgarh,2020,1,Unknown,559412
Chhattisgarh,2020,1,Unknown,353311
Chhattisgarh,2020,1,Unknown,284320
Chhattisgarh,2020,1,Unknown,208338
Chhattisgarh,2020,1,Unknown,199431
Chhattisgarh,2020,1,Unknown,163500
Chhattisgarh,2020,1,Unknown,126699
