state,year,quarter,pincode,registered_users
Gujarat,2022,3,Unknown,176390
Gujarat,2022,3,Unknown,164910
Gujarat,2022,3,Unknown,164109
Gujarat,2022,4,Unknown,448463
Gujarat,2022,4,Unknown,309875
Gujarat,2022,4,Unknown,305674
Gujarat,2022,4,Unknown,221859
Gujarat,2022,4,Unknown,219947
Gujarat,2022,4,Unknown,214911
Gujarat,2022,4,Unknown,200547
Gujarat,2022,4,Unknown,185450
Gujarat,2022,4,Unknown,173196
Gujarat,2022,4,Unknown,172424
Gujarat,2023,1,Unknown,468935
Gujarat,2023,1,Unknown,324796
Gujarat,2023,1,Unknown,319666
Gujarat,2023,1,Unknown,231760
Gujarat,2023,1,Unknown,229820
Gujarat,2023,1,Unknown,224592
Gujarat,2023,1,Unknown,209998
Gujarat,2023,1,Unknown,193969
Gujarat,2023,1,Unknown,181611
Gujarat,2023,1,Unknown,180196
Gujarat,2023,2,Unknown,487460
Gujarat,2023,2,Unknown,338493
Gujarat,2023,2,Unknown,332086
Gujarat,2023,2,Unknown,240529
Gujarat,2023,2,Unknown,238544
Gujarat,2023,2,Unknown,232887
Gujarat,2023,2,Unknown,218210
Gujarat,2023,2,Unknown,201581
Gujarat,2023,2,Unknown,189519
Gujarat,2023,2,Unknown,187051
Gujarat,2023,3,Unknown,506393
Gujarat,2023,3,Unknown,352544
Gujarat,2023,3,Unknown,344989
Gujarat,2023,3,Unknown,249980
Gujarat,2023,3,Unknown,247906
Gujarat,2023,3,Unknown,241927
Gujarat,2023,3,Unknown,226937
Gujarat,2023,3,Unknown,209511
Gujarat,2023,3,Unknown,197500
Gujarat,2023,3,Unknown,194466
Gujarat,2023,4,Unknown,524949
Gujarat,2023,4,Unknown,366153
Gujarat,2023,4,Unknown,357734
Gujarat,2023,4,Unknown,259097
Gujarat,2023,4,Unknown,256903
Gujarat,2023,4,Unknown,250285
Gujarat,2023,4,Unknown,235193
Gujarat,2023,4,Unknown,216982
Gujarat,2023,4,Unknown,204941
Gujarat,2023,4,Unknown,201290
Gujarat,2024,1,Unknown,545048
Gujarat,2024,1,Unknown,381175
Gujarat,2024,1,Unknown,371485
Gujarat,2024,1,Unknown,269061
Gujarat,2024,1,Unknown,266807
Gujarat,2024,1,Unknown,259674
Gujarat,2024,1,Unknown,244687
Gujarat,2024,1,Unknown,225294
Gujarat,2024,1,Unknown,213487
Gujarat,2024,1,Unknown,208970
Gujarat,2024,2,Unknown,566141
Gujarat,2024,2,Unknown,396571
Gujarat,2024,2,Unknown,385846
Gujarat,2024,2,Unknown,279365
Gujarat,2024,2,Unknown,277301
Gujarat,2024,2,Unknown,269520
Gujarat,2024,2,Unknown,254170
Gujarat,2024,2,Unknown,234088
Gujarat,2024,2,Unknown,221728
Gujarat,2024,2,Unknown,216912
Gujarat,2024,3,Unknown,487106
Gujarat,2024,3,Unknown,455341
Gujarat,2024,3,Unknown,370335
Gujarat,2024,3,Unknown,261921
Gujarat,2024,3,Unknown,256567
Gujarat,2024,3,Unknown,233611
Gujarat,2024,3,Unknown,233501
Gujarat,2024,3,Unknown,229745
Gujarat,2024,3,Unknown,223899
Gujarat,2024,3,Unknown,223701
Gujarat,2024,4,Unknown,491725
Gujarat,2024,4,Unknown,463791
Gujarat,2024,4,Unknown,376223
Gujarat,2024,4,Unknown,268765
Gujarat,2024,4,Unknown,259784
Gujarat,2024,4,Unknown,239497
Gujarat,2024,4,Unknown,238171
Gujarat,2024,4,Unknown,237595
Gujarat,2024,4,Unknown,228662
Gujarat,2024,4,Unknown,226399
Haryana,2018,1,Unknown,82656
Haryana,2018,1,Unknown,52178
Haryana,2018,1,Unknown,48088
Haryana,2018,1,Unknown,42709
Haryana,2018,1,Unknown,42454
Haryana,2018,1,Unknown,42239
Haryana,2018,1,Unknown,36966
Haryana,2018,1,Unknown,34462
Haryana,2018,1,Unknown,33437
Haryana,2018,1,Unknown,31575
Haryana,2018,2,Unknown,107275
Haryana,2018,2,Unknown,69412
Haryana,2018,2,Unknown,63458
Haryana,2018,2,Unknown,56154
Haryana,2018,2,Unknown,55528
Haryana,2018,2,Unknown,54489
Haryana,2018,2,Unknown,48721
Haryana,2018,2,Unknown,44946
Haryana,2018,2,Unknown,44764
Haryana,2018,2,Unknown,41673
Haryana,2018,3,Unknown,130847
Haryana,2018,3,Unknown,86428
Haryana,2018,3,Unknown,78699
Haryana,2018,3,Unknown,71428
Haryana,2018,3,Unknown,68873
Haryana,2018,3,Unknown,67331
Haryana,2018,3,Unknown,59016
Haryana,2018,3,Unknown,54477
Haryana,2018,3,Unknown,54363
Haryana,2018,3,Unknown,50845
Haryana,2018,4,Unknown,163556
Haryana,2018,4,Unknown,117034
Haryana,2018,4,Unknown,103920
Haryana,2018,4,Unknown,101287
Haryana,2018,4,Unknown,86547
Haryana,2018,4,Unknown,85334
Haryana,2018,4,Unknown,71218
Haryana,2018,4,Unknown,67543
Haryana,2018,4,Unknown,67235
Haryana,2018,4,Unknown,64480
Haryana,2019,1,Unknown,194366
Haryana,2019,1,Unknown,144318
Haryana,2019,1,Unknown,125626
Haryana,2019,1,Unknown,122040
Haryana,2019,1,Unknown,102287
Haryana,2019,1,Unknown,101815
Haryana,2019,1,Unknown,83228
Haryana,2019,1,Unknown,81253
Haryana,2019,1,Unknown,80409
Haryana,2019,1,Unknown,80255
Haryana,2019,2,Unknown,217913
Haryana,2019,2,Unknown,164350
Haryana,2019,2,Unknown,141046
Haryana,2019,2,Unknown,138083
Haryana,2019,2,Unknown,115060
Haryana,2019,2,Unknown,114395
Haryana,2019,2,Unknown,94885
Haryana,2019,2,Unknown,93648
Haryana,2019,2,Unknown,92297
Haryana,2019,2,Unknown,90453
Haryana,2019,3,Unknown,239679
Haryana,2019,3,Unknown,182786
Haryana,2019,3,Unknown,155581
Haryana,2019,3,Unknown,152399
Haryana,2019,3,Unknown,126886
Haryana,2019,3,Unknown,126740
Haryana,2019,3,Unknown,106171
Haryana,2019,3,Unknown,105974
Haryana,2019,3,Unknown,103749
Haryana,2019,3,Unknown,99827
Haryana,2019,4,Unknown,258880
Haryana,2019,4,Unknown,201072
Haryana,2019,4,Unknown,169105
Haryana,2019,4,Unknown,164555
Haryana,2019,4,Unknown,137295
Haryana,2019,4,Unknown,136781
Haryana,2019,4,Unknown,117172
Haryana,2019,4,Unknown,115727
Haryana,2019,4,Unknown,113575
Haryana,2019,4,Unknown,109845
Haryana,2020,1,Unknown,277400
Haryana,2020,1,Unknown,220431
Haryana,2020,1,Unknown,183564
Haryana,2020,1,Unknown,177159
Haryana,2020,1,Unknown,147672
Haryana,2020,1,Unknown,146453
Haryana,2020,1,Unknown,129418
Haryana,2020,1,Unknown,126121
Haryana,2020,1,Unknown,124071
Haryana,2020,1,Unknown,120068
Haryana,2020,2,Unknown,293479
Haryana,2020,2,Unknown,239658
Haryana,2020,2,Unknown,198248
Haryana,2020,2,Unknown,190142
Haryana,2020,2,Unknown,157703
Haryana,2020,2,Unknown,154797
Haryana,2020,2,Unknown,142490
Haryana,2020,2,Unknown,136592
Haryana,2020,2,Unknown,135535
Haryana,2020,2,Unknown,127957
Haryana,2020,3,Unknown,314031
Haryana,2020,3,Unknown,261230
Haryana,2020,3,Unknown,214022
Haryana,2020,3,Unknown,205343
Haryana,2020,3,Unknown,170596
Haryana,2020,3,Unknown,165039
Haryana,2020,3,Unknown,155722
Haryana,2020,3,Unknown,149067
Haryana,2020,3,Unknown,148188
Haryana,2020,3,Unknown,138271
Haryana,2020,4,Unknown,336803
Haryana,2020,4,Unknown,283882
Haryana,2020,4,Unknown,230786
Haryana,2020,4,Unknown,221002
Haryana,2020,4,Unknown,184356
Haryana,2020,4,Unknown,176881
Haryana,2020,4,Unknown,169232
Haryana,2020,4,Unknown,161912
Haryana,2020,4,Unknown,160526
Haryana,2020,4,Unknown,150225
Haryana,2021,1,Unknown,361360
Haryana,2021,1,Unknown,306230
Haryana,2021,1,Unknown,247955
Haryana,2021,1,Unknown,237542
Haryana,2021,1,Unknown,198022
Haryana,2021,1,Unknown,189395
Haryana,2021,1,Unknown,182342
Haryana,2021,1,Unknown,173733
Haryana,2021,1,Unknown,172665
Haryana,2021,1,Unknown,162301
Haryana,2021,2,Unknown,385555
Haryana,2021,2,Unknown,328000
Haryana,2021,2,Unknown,264861
Haryana,2021,2,Unknown,254045
Haryana,2021,2,Unknown,211281
Haryana,2021,2,Unknown,201795
Haryana,2021,2,Unknown,195621
Haryana,2021,2,Unknown,186059
Haryana,2021,2,Unknown,184718
Haryana,2021,2,Unknown,173740
Haryana,2021,3,Unknown,412737
Haryana,2021,3,Unknown,352312
Haryana,2021,3,Unknown,284042
Haryana,2021,3,Unknown,272333
Haryana,2021,3,Unknown,226097
Haryana,2021,3,Unknown,215608
Haryana,2021,3,Unknown,210637
Haryana,2021,3,Unknown,199561
Haryana,2021,3,Unknown,198439
Haryana,2021,3,Unknown,186579
Haryana,2021,4,Unknown,440178
Haryana,2021,4,Unknown,376910
Haryana,2021,4,Unknown,303566
Haryana,2021,4,Unknown,290827
Haryana,2021,4,Unknown,241050
Haryana,2021,4,Unknown,229524
Haryana,2021,4,Unknown,225645
Haryana,2021,4,Unknown,213051
Haryana,2021,4,Unknown,212046
Haryana,2021,4,Unknown,199804
Haryana,2022,1,Unknown,465984
Haryana,2022,1,Unknown,400283
Haryana,2022,1,Unknown,321859
Haryana,2022,1,Unknown,308144
Haryana,2022,1,Unknown,255061
Haryana,2022,1,Unknown,242575
Haryana,2022,1,Unknown,239809
Haryana,2022,1,Unknown,225735
Haryana,2022,1,Unknown,225100
Haryana,2022,1,Unknown,212387
Haryana,2022,2,Unknown,490709
Haryana,2022,2,Unknown,422488
Haryana,2022,2,Unknown,339295
Haryana,2022,2,Unknown,324650
Haryana,2022,2,Unknown,268387
Haryana,2022,2,Unknown,255084
Haryana,2022,2,Unknown,253094
Haryana,2022,2,Unknown,237736
Haryana,2022,2,Unknown,237454
Haryana,2022,2,Unknown,224546
Haryana,2022,3,Unknown,516313
Haryana,2022,3,Unknown,445822
Haryana,2022,3,Unknown,357581
Haryana,2022,3,Unknown,341866
Haryana,2022,3,Unknown,282229
Haryana,2022,3,Unknown,267850
Haryana,2022,3,Unknown,266955
Haryana,2022,3,Unknown,250221
Haryana,2022,3,Unknown,250178
Haryana,2022,3,Unknown,237160
Haryana,2022,4,Unknown,542209
Haryana,2022,4,Unknown,468607
Haryana,2022,4,Unknown,376201
Haryana,2022,4,Unknown,358891
Haryana,2022,4,Unknown,296184
Haryana,2022,4,Unknown,280688
Haryana,2022,4,Unknown,279801
Haryana,2022,4,Unknown,262578
Haryana,2022,4,Unknown,262455
Haryana,2022,4,Unknown,249924
Haryana,2023,1,Unknown,566889
Haryana,2023,1,Unknown,490243
Haryana,2023,1,Unknown,393759
Haryana,2023,1,Unknown,374984
Haryana,2023,1,Unknown,309366
Haryana,2023,1,Unknown,292936
Haryana,2023,1,Unknown,292301
Haryana,2023,1,Unknown,274345
Haryana,2023,1,Unknown,274341
Haryana,2023,1,Unknown,262041
Haryana,2023,2,Unknown,587988
Haryana,2023,2,Unknown,509776
Haryana,2023,2,Unknown,409084
Haryana,2023,2,Unknown,389395
Haryana,2023,2,Unknown,320750
Haryana,2023,2,Unknown,304262
Haryana,2023,2,Unknown,303350
Haryana,2023,2,Unknown,285072
Haryana,2023,2,Unknown,284505
Haryana,2023,2,Unknown,272545
Haryana,2023,3,Unknown,609934
Haryana,2023,3,Unknown,529674
Haryana,2023,3,Unknown,424936
Haryana,2023,3,Unknown,404005
Haryana,2023,3,Unknown,332314
Haryana,2023,3,Unknown,316110
Haryana,2023,3,Unknown,314298
Haryana,2023,3,Unknown,296212
Haryana,2023,3,Unknown,295520
Haryana,2023,3,Unknown,283114
Haryana,2023,4,Unknown,630836
Haryana,2023,4,Unknown,549020
Haryana,2023,4,Unknown,440208
Haryana,2023,4,Unknown,417622
Haryana,2023,4,Unknown,343512
Haryana,2023,4,Unknown,327330
Haryana,2023,4,Unknown,324376
Haryana,2023,4,Unknown,306718
Haryana,2023,4,Unknown,305169
Haryana,2023,4,Unknown,293464
Haryana,2024,1,Unknown,654633
Haryana,2024,1,Unknown,570844
Haryana,2024,1,Unknown,457561
Haryana,2024,1,Unknown,433362
Haryana,2024,1,Unknown,356317
Haryana,2024,1,Unknown,340148
Haryana,2024,1,Unknown,336248
Haryana,2024,1,Unknown,318828
Haryana,2024,1,Unknown,316660
Haryana,2024,1,Unknown,305448
Haryana,2024,2,Unknown,679107
Haryana,2024,2,Unknown,593014
Haryana,2024,2,Unknown,475384
Haryana,2024,2,Unknown,449875
Haryana,2024,2,Unknown,369482
Haryana,2024,2,Unknown,353060
Haryana,2024,2,Unknown,348511
Haryana,2024,2,Unknown,330274
Haryana,2024,2,Unknown,328089
Haryana,2024,2,Unknown,317417
Haryana,2024,3,Unknown,646607
Haryana,2024,3,Unknown,574508
Haryana,2024,3,Unknown,474310
Haryana,2024,3,Unknown,407674
Haryana,2024,3,Unknown,389655
Haryana,2024,3,Unknown,380881
Haryana,2024,3,Unknown,357453
Haryana,2024,3,Unknown,334784
Haryana,2024,3,Unknown,315922
Haryana,2024,3,Unknown,315215
Haryana,2024,4,Unknown,663180
Haryana,2024,4,Unknown,592048
Haryana,2024,4,Unknown,487186
Haryana,2024,4,Unknown,421511
Haryana,2024,4,Unknown,400549
Haryana,2024,4,Unknown,389674
Haryana,2024,4,Unknown,368037
Haryana,2024,4,Unknown,344353
Haryana,2024,4,Unknown,323889
Haryana,2024,4,Unknown,323425
Himachal Pradesh,2018,1,Unknown,21409
Himachal Pradesh,2018,1,Unknown,10157
Himachal Pradesh,2018,1,Unknown,6327
Himachal Pradesh,2018,1,Unknown,4677
Himachal Pradesh,2018,1,Unknown,4527
Himachal Pradesh,2018,1,Unknown,4335
Himachal Pradesh,2018,1,Unknown,3744
Himachal Pradesh,2018,1,Unknown,2951
Himachal Pradesh,2018,1,Unknown,2940
Himachal Pradesh,2018,1,Unknown,2912
Himachal Pradesh,2018,2,Unknown,29254
Himachal Pradesh,2018,2,Unknown,13908
Himachal Pradesh,2018,2,Unknown,8719
Himachal Pradesh,2018,2,Unknown,6220
Himachal Pradesh,2018,2,Unknown,5964
Himachal Pradesh,2018,2,Unknown,5918
Himachal Pradesh,2018,2,Unknown,4890
Himachal Pradesh,2018,2,Unknown,4234
Himachal Pradesh,2018,2,Unknown,4023
Himachal Pradesh,2018,2,Unknown,4020
Himachal Pradesh,2018,3,Unknown,37149
Himachal Pradesh,2018,3,Unknown,17987
Himachal Pradesh,2018,3,Unknown,11142
Himachal Pradesh,2018,3,Unknown,7941
Himachal Pradesh,2018,3,Unknown,7758
Himachal Pradesh,2018,3,Unknown,7505
Himachal Pradesh,2018,3,Unknown,6192
Himachal Pradesh,2018,3,Unknown,5563
Himachal Pradesh,2018,3,Unknown,5268
Himachal Pradesh,2018,3,Unknown,5008
Himachal Pradesh,2018,4,Unknown,46448
Himachal Pradesh,2018,4,Unknown,22954
Himachal Pradesh,2018,4,Unknown,14237
Himachal Pradesh,2018,4,Unknown,10405
Himachal Pradesh,2018,4,Unknown,9879
Himachal Pradesh,2018,4,Unknown,9492
Himachal Pradesh,2018,4,Unknown,7597
Himachal Pradesh,2018,4,Unknown,6982
Himachal Pradesh,2018,4,Unknown,6667
Himachal Pradesh,2018,4,Unknown,6284
Himachal Pradesh,2019,1,Unknown,56637
Himachal Pradesh,2019,1,Unknown,28081
Himachal Pradesh,2019,1,Unknown,17415
Himachal Pradesh,2019,1,Unknown,12770
Himachal Pradesh,2019,1,Unknown,11959
Himachal Pradesh,2019,1,Unknown,11430
Himachal Pradesh,2019,1,Unknown,9174
Himachal Pradesh,2019,1,Unknown,8340
Himachal Pradesh,2019,1,Unknown,8058
Himachal Pradesh,2019,1,Unknown,7691
Himachal Pradesh,2019,2,Unknown,63870
Himachal Pradesh,2019,2,Unknown,31906
Himachal Pradesh,2019,2,Unknown,19851
Himachal Pradesh,2019,2,Unknown,15049
Himachal Pradesh,2019,2,Unknown,14034
Himachal Pradesh,2019,2,Unknown,13320
Himachal Pradesh,2019,2,Unknown,10832
Himachal Pradesh,2019,2,Unknown,9780
Himachal Pradesh,2019,2,Unknown,9747
Himachal Pradesh,2019,2,Unknown,9130
Himachal Pradesh,2019,3,Unknown,70222
Himachal Pradesh,2019,3,Unknown,35428
Himachal Pradesh,2019,3,Unknown,22094
Himachal Pradesh,2019,3,Unknown,17220
Himachal Pradesh,2019,3,Unknown,15731
Himachal Pradesh,2019,3,Unknown,14882
Himachal Pradesh,2019,3,Unknown,12394
Himachal Pradesh,2019,3,Unknown,11173
Himachal Pradesh,2019,3,Unknown,10978
Himachal Pradesh,2019,3,Unknown,10399
Himachal Pradesh,2019,4,Unknown,77412
Himachal Pradesh,2019,4,Unknown,39379
Himachal Pradesh,2019,4,Unknown,24538
Himachal Pradesh,2019,4,Unknown,19051
Himachal Pradesh,2019,4,Unknown,17472
Himachal Pradesh,2019,4,Unknown,16323
Himachal Pradesh,2019,4,Unknown,13750
Himachal Pradesh,2019,4,Unknown,12379
Himachal Pradesh,2019,4,Unknown,12230
Himachal Pradesh,2019,4,Unknown,11618
Himachal Pradesh,2020,1,Unknown,85023
Himachal Pradesh,2020,1,Unknown,43696
Himachal Pradesh,2020,1,Unknown,27182
Himachal Pradesh,2020,1,Unknown,20947
Himachal Pradesh,2020,1,Unknown,19230
Himachal Pradesh,2020,1,Unknown,17895
Himachal Pradesh,2020,1,Unknown,15177
Himachal Pradesh,2020,1,Unknown,14023
Himachal Pradesh,2020,1,Unknown,13586
Himachal Pradesh,2020,1,Unknown,13081
Himachal Pradesh,2020,2,Unknown,93348
Himachal Pradesh,2020,2,Unknown,48771
Himachal Pradesh,2020,2,Unknown,30216
Himachal Pradesh,2020,2,Unknown,22621
Himachal Pradesh,2020,2,Unknown,20572
Himachal Pradesh,2020,2,Unknown,19328
Himachal Pradesh,2020,2,Unknown,16849
Himachal Pradesh,2020,2,Unknown,15644
Himachal Pradesh,2020,2,Unknown,15168
Himachal Pradesh,2020,2,Unknown,14833
Himachal Pradesh,2020,3,Unknown,101524
Himachal Pradesh,2020,3,Unknown,53414
Himachal Pradesh,2020,3,Unknown,33220
Himachal Pradesh,2020,3,Unknown,24316
Himachal Pradesh,2020,3,Unknown,22105
Himachal Pradesh,2020,3,Unknown,20882
Himachal Pradesh,2020,3,Unknown,18324
Himachal Pradesh,2020,3,Unknown,17152
Himachal Pradesh,2020,3,Unknown,16548
Himachal Pradesh,2020,3,Unknown,16421
Himachal Pradesh,2020,4,Unknown,110995
Himachal Pradesh,2020,4,Unknown,58396
Himachal Pradesh,2020,4,Unknown,36256
Himachal Pradesh,2020,4,Unknown,26251
Himachal Pradesh,2020,4,Unknown,24257
Himachal Pradesh,2020,4,Unknown,22628
Himachal Pradesh,2020,4,Unknown,19932
Himachal Pradesh,2020,4,Unknown,18553
Himachal Pradesh,2020,4,Unknown,18098
Himachal Pradesh,2020,4,Unknown,17862
Himachal Pradesh,2021,1,Unknown,120028
Himachal Pradesh,2021,1,Unknown,63010
Himachal Pradesh,2021,1,Unknown,39145
Himachal Pradesh,2021,1,Unknown,28099
Himachal Pradesh,2021,1,Unknown,26308
Himachal Pradesh,2021,1,Unknown,24282
Himachal Pradesh,2021,1,Unknown,21401
Himachal Pradesh,2021,1,Unknown,19889
Himachal Pradesh,2021,1,Unknown,19502
Himachal Pradesh,2021,1,Unknown,19161
Himachal Pradesh,2021,2,Unknown,128445
Himachal Pradesh,2021,2,Unknown,67535
Himachal Pradesh,2021,2,Unknown,41910
Himachal Pradesh,2021,2,Unknown,30003
Himachal Pradesh,2021,2,Unknown,28068
Himachal Pradesh,2021,2,Unknown,25888
Himachal Pradesh,2021,2,Unknown,22836
Himachal Pradesh,2021,2,Unknown,21257
Himachal Pradesh,2021,2,Unknown,20908
Himachal Pradesh,2021,2,Unknown,20508
Himachal Pradesh,2021,3,Unknown,138260
Himachal Pradesh,2021,3,Unknown,72710
Himachal Pradesh,2021,3,Unknown,45026
Himachal Pradesh,2021,3,Unknown,32132
Himachal Pradesh,2021,3,Unknown,30015
Himachal Pradesh,2021,3,Unknown,27667
Himachal Pradesh,2021,3,Unknown,24453
Himachal Pradesh,2021,3,Unknown,22876
Himachal Pradesh,2021,3,Unknown,22418
Himachal Pradesh,2021,3,Unknown,22067
Himachal Pradesh,2021,4,Unknown,148059
Himachal Pradesh,2021,4,Unknown,77954
Himachal Pradesh,2021,4,Unknown,48141
Himachal Pradesh,2021,4,Unknown,34260
Himachal Pradesh,2021,4,Unknown,31988
Himachal Pradesh,2021,4,Unknown,29456
Himachal Pradesh,2021,4,Unknown,26040
Himachal Pradesh,2021,4,Unknown,24421
Himachal Pradesh,2021,4,Unknown,23938
Himachal Pradesh,2021,4,Unknown,23494
Himachal Pradesh,2022,1,Unknown,157444
Himachal Pradesh,2022,1,Unknown,83008
Himachal Pradesh,2022,1,Unknown,51122
Himachal Pradesh,2022,1,Unknown,36295
Himachal Pradesh,2022,1,Unknown,33781
Himachal Pradesh,2022,1,Unknown,31090
Himachal Pradesh,2022,1,Unknown,27584
Himachal Pradesh,2022,1,Unknown,25946
Himachal Pradesh,2022,1,Unknown,25418
Himachal Pradesh,2022,1,Unknown,24940
Himachal Pradesh,2022,2,Unknown,166449
Himachal Pradesh,2022,2,Unknown,87920
Himachal Pradesh,2022,2,Unknown,54009
Himachal Pradesh,2022,2,Unknown,38203
Himachal Pradesh,2022,2,Unknown,35511
Himachal Pradesh,2022,2,Unknown,32684
Himachal Pradesh,2022,2,Unknown,29069
Himachal Pradesh,2022,2,Unknown,27332
Himachal Pradesh,2022,2,Unknown,26787
Himachal Pradesh,2022,2,Unknown,26283
Himachal Pradesh,2022,3,Unknown,175904
Himachal Pradesh,2022,3,Unknown,92820
Himachal Pradesh,2022,3,Unknown,56931
Himachal Pradesh,2022,3,Unknown,40204
Himachal Pradesh,2022,3,Unknown,37302
Himachal Pradesh,2022,3,Unknown,34261
Himachal Pradesh,2022,3,Unknown,30499
Himachal Pradesh,2022,3,Unknown,28749
Himachal Pradesh,2022,3,Unknown,28132
Himachal Pradesh,2022,3,Unknown,27631
Himachal Pradesh,2022,4,Unknown,185427
Himachal Pradesh,2022,4,Unknown,97287
Himachal Pradesh,2022,4,Unknown,59665
Himachal Pradesh,2022,4,Unknown,42153
Himachal Pradesh,2022,4,Unknown,38954
Himachal Pradesh,2022,4,Unknown,35912
Himachal Pradesh,2022,4,Unknown,31959
Himachal Pradesh,2022,4,Unknown,30045
Himachal Pradesh,2022,4,Unknown,29369
Himachal Pradesh,2022,4,Unknown,28849
Himachal Pradesh,2023,1,Unknown,194318
Himachal Pradesh,2023,1,Unknown,101879
Himachal Pradesh,2023,1,Unknown,62353
Himachal Pradesh,2023,1,Unknown,44064
Himachal Pradesh,2023,1,Unknown,40538
Himachal Pradesh,2023,1,Unknown,37430
Himachal Pradesh,2023,1,Unknown,33363
Himachal Pradesh,2023,1,Unknown,31362
Himachal Pradesh,2023,1,Unknown,30657
Himachal Pradesh,2023,1,Unknown,30073
Himachal Pradesh,2023,2,Unknown,202511
Himachal Pradesh,2023,2,Unknown,106155
Himachal Pradesh,2023,2,Unknown,64829
Himachal Pradesh,2023,2,Unknown,45684
Himachal Pradesh,2023,2,Unknown,41927
Himachal Pradesh,2023,2,Unknown,38756
Himachal Pradesh,2023,2,Unknown,34584
Himachal Pradesh,2023,2,Unknown,32600
Himachal Pradesh,2023,2,Unknown,31903
Himachal Pradesh,2023,2,Unknown,31286
Himachal Pradesh,2023,3,Unknown,210542
Himachal Pradesh,2023,3,Unknown,110611
Himachal Pradesh,2023,3,Unknown,67484
Himachal Pradesh,2023,3,Unknown,47440
Himachal Pradesh,2023,3,Unknown,43559
Himachal Pradesh,2023,3,Unknown,40143
Himachal Pradesh,2023,3,Unknown,35958
Himachal Pradesh,2023,3,Unknown,33898
Himachal Pradesh,2023,3,Unknown,33101
Himachal Pradesh,2023,3,Unknown,32525
Himachal Pradesh,2023,4,Unknown,218904
Himachal Pradesh,2023,4,Unknown,114956
Himachal Pradesh,2023,4,Unknown,70113
Himachal Pradesh,2023,4,Unknown,49172
Himachal Pradesh,2023,4,Unknown,44991
Himachal Pradesh,2023,4,Unknown,41534
Himachal Pradesh,2023,4,Unknown,37181
Himachal Pradesh,2023,4,Unknown,35107
Himachal Pradesh,2023,4,Unknown,34290
Himachal Pradesh,2023,4,Unknown,33755
Himachal Pradesh,2024,1,Unknown,228150
Himachal Pradesh,2024,1,Unknown,119848
Himachal Pradesh,2024,1,Unknown,72912
Himachal Pradesh,2024,1,Unknown,51047
Himachal Pradesh,2024,1,Unknown,46764
Himachal Pradesh,2024,1,Unknown,43061
Himachal Pradesh,2024,1,Unknown,38572
Himachal Pradesh,2024,1,Unknown,36495
Himachal Pradesh,2024,1,Unknown,35606
Himachal Pradesh,2024,1,Unknown,35072
Himachal Pradesh,2024,2,Unknown,237366
Himachal Pradesh,2024,2,Unknown,124826
Himachal Pradesh,2024,2,Unknown,75835
Himachal Pradesh,2024,2,Unknown,52885
Himachal Pradesh,2024,2,Unknown,48428
Himachal Pradesh,2024,2,Unknown,44610
Himachal Pradesh,2024,2,Unknown,40037
Himachal Pradesh,2024,2,Unknown,37858
Himachal Pradesh,2024,2,Unknown,37006
Himachal Pradesh,2024,2,Unknown,36399
Himachal Pradesh,2024,3,Unknown,220115
Himachal Pradesh,2024,3,Unknown,124815
Himachal Pradesh,2024,3,Unknown,84546
Himachal Pradesh,2024,3,Unknown,51580
Himachal Pradesh,2024,3,Unknown,47616
Himachal Pradesh,2024,3,Unknown,45118
Himachal Pradesh,2024,3,Unknown,41563
Himachal Pradesh,2024,3,Unknown,40802
Himachal Pradesh,2024,3,Unknown,39230
Himachal Pradesh,2024,3,Unknown,37658
Himachal Pradesh,2024,4,Unknown,225743
Himachal Pradesh,2024,4,Unknown,128297
Himachal Pradesh,2024,4,Unknown,87107
Himachal Pradesh,2024,4,Unknown,52926
Himachal Pradesh,2024,4,Unknown,49213
Himachal Pradesh,2024,4,Unknown,46186
Himachal Pradesh,2024,4,Unknown,42803
Himachal Pradesh,2024,4,Unknown,42064
Himachal Pradesh,2024,4,Unknown,40510
Himachal Pradesh,2024,4,Unknown,38591
Jammu & Kashmir,2018,1,Unknown,5269
Jammu & Kashmir,2018,1,Unknown,5007
Jammu & Kashmir,2018,1,Unknown,4190
Jammu & Kashmir,2018,1,Unknown,3395
Jammu & Kashmir,2018,1,Unknown,3065
Jammu & Kashmir,2018,1,Unknown,2944
Jammu & Kashmir,2018,1,Unknown,2936
Jammu & Kashmir,2018,1,Unknown,2818
Jammu & Kashmir,2018,1,Unknown,2709
Jammu & Kashmir,2018,1,Unknown,2652
Jammu & Kashmir,2018,2,Unknown,7986
Jammu & Kashmir,2018,2,Unknown,7438
Jammu & Kashmir,2018,2,Unknown,5723
Jammu & Kashmir,2018,2,Unknown,4802
Jammu & Kashmir,2018,2,Unknown,4422
Jammu & Kashmir,2018,2,Unknown,4375
Jammu & Kashmir,2018,2,Unknown,4365
Jammu & Kashmir,2018,2,Unknown,4273
Jammu & Kashmir,2018,2,Unknown,4135
Jammu & Kashmir,2018,2,Unknown,3898
Jammu & Kashmir,2018,3,Unknown,9601
Jammu & Kashmir,2018,3,Unknown,9032
Jammu & Kashmir,2018,3,Unknown,7476
Jammu & Kashmir,2018,3,Unknown,5979
Jammu & Kashmir,2018,3,Unknown,5943
Jammu & Kashmir,2018,3,Unknown,5879
Jammu & Kashmir,2018,3,Unknown,5517
Jammu & Kashmir,2018,3,Unknown,5263
Jammu & Kashmir,2018,3,Unknown,5198
Jammu & Kashmir,2018,3,Unknown,5135
